customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_score_numeric,cluster,segment
CUST11529,45,8,1787.82,2,3,2,232,7,0,New Customers
CUST11530,115,8,6222.42,1,3,3,133,7,5,Hibernating
CUST11531,30,19,11018.97,3,4,4,344,11,4,Potential Loyalists
CUST11532,9,34,44470.13,5,5,5,555,15,3,Champions
CUST11533,27,17,16987.760000000002,3,4,5,345,12,1,Loyal Customers
CUST11534,8,9,3427.96,5,3,3,533,11,0,New Customers
CUST11535,9,4,4694.92,5,2,3,523,10,0,New Customers
CUST11536,2,10,5142.68,5,3,3,533,11,4,Potential Loyalists
CUST11537,312,3,348.02000000000004,1,1,1,111,3,7,Hibernating
CUST11538,5,21,19615.17,5,4,5,545,14,1,Loyal Customers
CUST11539,16,2,2789.65,4,1,3,413,8,0,New Customers
CUST11540,4,5,5249.44,5,2,3,523,10,0,New Customers
CUST11541,155,8,2186.18,1,3,2,132,6,2,Hibernating
CUST11542,37,4,1122.43,2,2,2,222,6,0,New Customers
CUST11543,27,15,9680.66,3,4,4,344,11,4,Potential Loyalists
CUST11544,2,3,495.75,5,1,1,511,7,0,New Customers
CUST11545,40,15,5030.4,2,4,3,243,9,4,Potential Loyalists
CUST11546,2,17,9900.73,5,4,4,544,13,4,Potential Loyalists
CUST11547,19,2,683.0600000000001,4,1,1,411,6,0,New Customers
CUST11548,15,20,22746.64,4,4,5,445,13,1,Loyal Customers
CUST11549,11,12,3837.55,5,3,3,533,11,4,Potential Loyalists
CUST11550,136,25,32541.49,1,5,5,155,11,3,Champions
CUST11551,13,32,18946.79,4,5,5,455,14,6,Champions
CUST11552,16,24,21121.78,4,5,5,455,14,1,Loyal Customers
CUST11553,28,3,7056.1900000000005,3,1,4,314,8,0,New Customers
CUST11554,23,12,3062.65,3,3,3,333,9,4,Potential Loyalists
CUST11555,51,3,334.01,2,1,1,211,4,0,New Customers
CUST11556,33,15,6532.92,3,4,3,343,10,4,Potential Loyalists
CUST11557,3,32,30275.35,5,5,5,555,15,6,Champions
CUST11558,29,27,29148.65,3,5,5,355,13,6,Champions
CUST11559,22,10,2642.64,3,3,2,332,8,0,New Customers
CUST11560,6,26,34129.49,5,5,5,555,15,3,Champions
CUST11561,24,40,39378.29,3,5,5,355,13,3,Champions
CUST11562,28,39,20478.32,3,5,5,355,13,6,Champions
CUST11563,33,10,4591.83,3,3,3,333,9,0,New Customers
CUST11564,22,5,774.68,3,2,1,321,6,0,New Customers
CUST11565,13,20,9024.6,4,4,4,444,12,4,Potential Loyalists
CUST11566,3,9,5984.240000000001,5,3,3,533,11,0,New Customers
CUST11567,5,13,16271.219999999998,5,3,4,534,12,4,Potential Loyalists
CUST11568,21,39,49707.44,4,5,5,455,14,3,Champions
CUST11569,86,5,1187.3799999999999,1,2,2,122,5,5,Hibernating
CUST11570,11,32,25669.34,5,5,5,555,15,6,Champions
CUST11571,51,2,468.3,2,1,1,211,4,0,New Customers
CUST11572,17,3,917.9200000000001,4,1,2,412,7,0,New Customers
CUST11573,17,16,14750.59,4,4,4,444,12,1,Loyal Customers
CUST11574,96,6,1279.78,1,2,2,122,5,5,Hibernating
CUST11575,234,13,5649.3,1,3,3,133,7,2,Hibernating
CUST11576,42,9,11675.98,2,3,4,234,9,4,Potential Loyalists
CUST11577,154,15,5161.61,1,4,3,143,8,2,Hibernating
CUST11578,9,40,48563.28,5,5,5,555,15,3,Champions
CUST11579,31,5,817.9499999999999,3,2,1,321,6,0,New Customers
CUST11580,1,7,4719.88,5,2,3,523,10,0,New Customers
CUST11581,42,20,18432.76,2,4,5,245,11,1,Loyal Customers
CUST11582,32,4,749.23,3,2,1,321,6,0,New Customers
CUST11583,86,2,850.7,1,1,1,111,3,5,Hibernating
CUST11584,32,20,9282.43,3,4,4,344,11,4,Potential Loyalists
CUST11585,36,3,998.28,2,1,2,212,5,0,New Customers
CUST11586,29,21,26504.7,3,4,5,345,12,1,Loyal Customers
CUST11587,7,32,15499.52,5,5,4,554,14,6,Champions
CUST11588,33,12,10810.29,3,3,4,334,10,4,Potential Loyalists
CUST11589,2,12,4152.27,5,3,3,533,11,4,Potential Loyalists
CUST11590,44,5,2372.08,2,2,2,222,6,0,New Customers
CUST11591,18,34,25763.61,4,5,5,455,14,6,Champions
CUST11592,10,4,936.3,5,2,2,522,9,0,New Customers
CUST11593,222,14,3772.21,1,4,3,143,8,2,Hibernating
CUST11594,43,5,897.25,2,2,1,221,5,0,New Customers
CUST11595,24,34,23024.149999999998,3,5,5,355,13,6,Champions
CUST11596,8,11,4285.83,5,3,3,533,11,4,Potential Loyalists
CUST11597,27,30,23207.989999999998,3,5,5,355,13,6,Champions
CUST11598,4,7,2801.34,5,2,3,523,10,0,New Customers
CUST11599,142,4,750.1600000000001,1,2,1,121,4,5,Hibernating
CUST11600,80,6,1107.16,2,2,2,222,6,5,Hibernating
CUST11601,59,8,3153.8800000000006,2,3,3,233,8,0,New Customers
CUST11602,7,3,788.59,5,1,1,511,7,0,New Customers
CUST11603,24,3,226.94,3,1,1,311,5,0,New Customers
CUST11604,8,5,960.6600000000001,5,2,2,522,9,0,New Customers
CUST11605,33,10,5665.4,3,3,3,333,9,4,Potential Loyalists
CUST11606,208,2,632.23,1,1,1,111,3,2,Hibernating
CUST11607,71,4,796.27,2,2,1,221,5,5,Hibernating
CUST11608,47,9,4734.79,2,3,3,233,8,0,New Customers
CUST11609,76,3,296.21000000000004,2,1,1,211,4,5,Hibernating
CUST11610,106,7,2636.9,1,2,2,122,5,5,Hibernating
CUST11611,4,20,15906.509999999998,5,4,4,544,13,1,Loyal Customers
CUST11612,135,16,7963.44,1,4,4,144,9,2,Hibernating
CUST11613,11,2,122.1,5,1,1,511,7,0,New Customers
CUST11614,498,1,39.71,1,1,1,111,3,7,Hibernating
CUST11615,56,5,4363.31,2,2,3,223,7,0,New Customers
CUST11616,39,3,2103.35,2,1,2,212,5,0,New Customers
CUST11617,4,13,15870.24,5,3,4,534,12,4,Potential Loyalists
CUST11618,25,10,3373.3399999999997,3,3,3,333,9,0,New Customers
CUST11619,29,7,4018.06,3,2,3,323,8,0,New Customers
CUST11620,176,14,4786.83,1,4,3,143,8,2,Hibernating
CUST11621,40,3,661.86,2,1,1,211,4,0,New Customers
CUST11622,19,1,41.93,4,1,1,411,6,0,New Customers
CUST11623,30,17,6505.82,3,4,3,343,10,4,Potential Loyalists
CUST11624,9,1,2125.27,5,1,2,512,8,0,New Customers
CUST11625,9,14,10512.5,5,4,4,544,13,4,Potential Loyalists
CUST11626,25,10,970.8,3,3,2,332,8,0,New Customers
CUST11627,2,5,721.65,5,2,1,521,8,0,New Customers
CUST11628,123,8,2416.87,1,3,2,132,6,5,Hibernating
CUST11629,45,17,12955.66,2,4,4,244,10,4,Potential Loyalists
CUST11630,1,37,32023.53,5,5,5,555,15,3,Champions
CUST11631,16,3,557.88,4,1,1,411,6,0,New Customers
CUST11632,13,30,17569.08,4,5,5,455,14,6,Champions
CUST11633,73,3,600.27,2,1,1,211,4,5,Hibernating
CUST11634,5,20,18795.51,5,4,5,545,14,1,Loyal Customers
CUST11635,19,32,24114.93,4,5,5,455,14,6,Champions
CUST11636,43,10,5706.0,2,3,3,233,8,4,Potential Loyalists
CUST11637,23,11,9727.41,3,3,4,334,10,4,Potential Loyalists
CUST11638,16,16,16071.01,4,4,4,444,12,1,Loyal Customers
CUST11639,89,5,3526.98,1,2,3,123,6,5,Hibernating
CUST11640,7,19,16663.1,5,4,5,545,14,1,Loyal Customers
CUST11641,47,7,3340.39,2,2,3,223,7,0,New Customers
CUST11642,30,2,323.92,3,1,1,311,5,0,New Customers
CUST11643,51,2,208.37,2,1,1,211,4,0,New Customers
CUST11644,12,2,1852.68,4,1,2,412,7,0,New Customers
CUST11645,38,16,5862.39,2,4,3,243,9,4,Potential Loyalists
CUST11646,146,10,9063.6,1,3,4,134,8,2,Hibernating
CUST11647,102,6,2937.1200000000003,1,2,3,123,6,5,Hibernating
CUST11648,1,24,18893.14,5,5,5,555,15,1,Loyal Customers
CUST11649,21,3,733.1400000000001,4,1,1,411,6,0,New Customers
CUST11650,24,25,16746.2,3,5,5,355,13,1,Loyal Customers
CUST11651,30,26,16209.66,3,5,4,354,12,1,Loyal Customers
CUST11652,29,16,8498.39,3,4,4,344,11,4,Potential Loyalists
CUST11653,20,2,379.08000000000004,4,1,1,411,6,0,New Customers
CUST11654,124,8,4785.15,1,3,3,133,7,5,Hibernating
CUST11655,62,2,1607.6299999999999,2,1,2,212,5,0,New Customers
CUST11656,30,9,5475.09,3,3,3,333,9,0,New Customers
CUST11657,199,2,324.98999999999995,1,1,1,111,3,2,Hibernating
CUST11658,10,20,12403.01,5,4,4,544,13,1,Loyal Customers
CUST11659,21,9,3090.3199999999997,4,3,3,433,10,0,New Customers
CUST11660,13,21,13328.85,4,4,4,444,12,1,Loyal Customers
CUST11661,11,36,23899.57,5,5,5,555,15,6,Champions
CUST11662,5,19,9240.689999999999,5,4,4,544,13,4,Potential Loyalists
CUST11663,23,14,13608.07,3,4,4,344,11,4,Potential Loyalists
CUST11664,14,10,4745.66,4,3,3,433,10,4,Potential Loyalists
CUST11665,110,24,11871.26,1,5,4,154,10,1,Loyal Customers
CUST11666,11,23,19715.78,5,5,5,555,15,1,Loyal Customers
CUST11667,19,9,3032.77,4,3,3,433,10,0,New Customers
CUST11668,12,28,16975.42,4,5,5,455,14,1,Loyal Customers
CUST11669,194,13,8158.29,1,3,4,134,8,2,Hibernating
CUST11670,7,9,3840.1000000000004,5,3,3,533,11,0,New Customers
CUST11671,128,7,1031.3899999999999,1,2,2,122,5,5,Hibernating
CUST11672,30,10,5184.0,3,3,3,333,9,4,Potential Loyalists
CUST11673,40,6,2367.93,2,2,2,222,6,0,New Customers
CUST11674,20,5,570.8299999999999,4,2,1,421,7,0,New Customers
CUST11675,14,5,835.5400000000001,4,2,1,421,7,0,New Customers
CUST11676,37,16,4064.0499999999997,2,4,3,243,9,4,Potential Loyalists
CUST11677,34,7,942.3900000000001,2,2,2,222,6,0,New Customers
CUST11678,32,16,5419.36,3,4,3,343,10,4,Potential Loyalists
CUST11679,20,31,19493.739999999998,4,5,5,455,14,6,Champions
CUST11680,11,19,18627.77,5,4,5,545,14,1,Loyal Customers
CUST11681,134,3,836.44,1,1,1,111,3,5,Hibernating
CUST11682,28,31,30018.13,3,5,5,355,13,6,Champions
CUST11683,12,27,21916.94,4,5,5,455,14,6,Champions
CUST11684,239,15,5592.87,1,4,3,143,8,2,Hibernating
CUST11685,64,3,394.42,2,1,1,211,4,0,New Customers
CUST11686,18,27,17418.02,4,5,5,455,14,1,Loyal Customers
CUST11687,47,4,1551.07,2,2,2,222,6,0,New Customers
CUST11688,1,35,36235.07,5,5,5,555,15,3,Champions
CUST11689,59,9,2358.73,2,3,2,232,7,0,New Customers
CUST11690,3,1,5.39,5,1,1,511,7,0,New Customers
CUST11691,69,4,300.55,2,2,1,221,5,5,Hibernating
CUST11692,40,15,14560.59,2,4,4,244,10,4,Potential Loyalists
CUST11693,28,31,23108.48,3,5,5,355,13,6,Champions
CUST11694,480,3,2572.6,1,1,2,112,4,7,Hibernating
CUST11695,145,6,6826.79,1,2,3,123,6,5,Hibernating
CUST11696,23,11,2186.7,3,3,2,332,8,0,New Customers
CUST11697,41,20,11533.34,2,4,4,244,10,1,Loyal Customers
CUST11698,5,21,11875.55,5,4,4,544,13,1,Loyal Customers
CUST11699,18,10,4803.77,4,3,3,433,10,4,Potential Loyalists
CUST11700,23,20,7008.76,3,4,4,344,11,4,Potential Loyalists
CUST11701,124,6,4902.62,1,2,3,123,6,5,Hibernating
CUST11702,33,18,6187.0,3,4,3,343,10,4,Potential Loyalists
CUST11703,67,3,3280.66,2,1,3,213,6,5,Hibernating
CUST11704,43,12,3056.07,2,3,3,233,8,4,Potential Loyalists
CUST11705,104,25,17829.03,1,5,5,155,11,1,Loyal Customers
CUST11706,150,6,2542.79,1,2,2,122,5,5,Hibernating
CUST11707,12,10,7807.450000000001,4,3,4,434,11,4,Potential Loyalists
CUST11708,126,7,1821.0700000000002,1,2,2,122,5,5,Hibernating
CUST11709,7,15,7069.969999999999,5,4,4,544,13,4,Potential Loyalists
CUST11710,484,8,1602.8899999999999,1,3,2,132,6,7,Hibernating
CUST11711,3,37,39013.33,5,5,5,555,15,3,Champions
CUST11712,5,1,550.68,5,1,1,511,7,0,New Customers
CUST11713,26,17,10322.52,3,4,4,344,11,4,Potential Loyalists
CUST11714,3,10,8209.36,5,3,4,534,12,4,Potential Loyalists
CUST11715,237,3,134.95999999999998,1,1,1,111,3,2,Hibernating
CUST11716,8,16,5318.47,5,4,3,543,12,4,Potential Loyalists
CUST11717,22,2,306.93,3,1,1,311,5,0,New Customers
CUST11718,21,8,1450.48,4,3,2,432,9,0,New Customers
CUST11719,14,23,19698.58,4,5,5,455,14,1,Loyal Customers
CUST11720,39,17,8773.19,2,4,4,244,10,4,Potential Loyalists
CUST11721,22,9,1577.08,3,3,2,332,8,0,New Customers
CUST11722,12,16,12046.609999999999,4,4,4,444,12,4,Potential Loyalists
CUST11723,10,40,35950.74,5,5,5,555,15,3,Champions
CUST11724,27,2,801.52,3,1,1,311,5,0,New Customers
CUST11725,29,2,434.55,3,1,1,311,5,0,New Customers
CUST11726,20,29,21981.0,4,5,5,455,14,6,Champions
CUST11727,128,7,1423.47,1,2,2,122,5,5,Hibernating
CUST11728,94,4,1259.1599999999999,1,2,2,122,5,5,Hibernating
CUST11729,6,1,1244.59,5,1,2,512,8,0,New Customers
CUST11730,2,15,5002.33,5,4,3,543,12,4,Potential Loyalists
CUST11731,5,10,6138.4400000000005,5,3,3,533,11,4,Potential Loyalists
CUST11732,16,40,36908.520000000004,4,5,5,455,14,3,Champions
CUST11733,27,25,8341.17,3,5,4,354,12,1,Loyal Customers
CUST11734,142,19,20312.56,1,4,5,145,10,1,Loyal Customers
CUST11735,221,5,2909.35,1,2,3,123,6,2,Hibernating
CUST11736,42,2,177.07999999999998,2,1,1,211,4,0,New Customers
CUST11737,99,5,1138.1399999999999,1,2,2,122,5,5,Hibernating
CUST11738,25,18,24129.95,3,4,5,345,12,1,Loyal Customers
CUST11739,170,13,7852.81,1,3,4,134,8,2,Hibernating
CUST11740,15,31,39731.75,4,5,5,455,14,3,Champions
CUST11741,26,26,16755.91,3,5,5,355,13,1,Loyal Customers
CUST11742,21,10,2963.46,4,3,3,433,10,0,New Customers
CUST11743,34,8,7002.48,2,3,4,234,9,0,New Customers
CUST11744,10,2,536.77,5,1,1,511,7,0,New Customers
CUST11745,176,6,1363.44,1,2,2,122,5,2,Hibernating
CUST11746,24,18,5802.2699999999995,3,4,3,343,10,4,Potential Loyalists
CUST11747,14,19,10337.509999999998,4,4,4,444,12,4,Potential Loyalists
CUST11748,84,3,3089.45,1,1,3,113,5,5,Hibernating
CUST11749,9,9,6504.11,5,3,3,533,11,4,Potential Loyalists
CUST11750,160,13,7098.0599999999995,1,3,4,134,8,2,Hibernating
CUST11751,15,37,35579.65,4,5,5,455,14,3,Champions
CUST11752,131,11,6117.35,1,3,3,133,7,5,Hibernating
CUST11753,131,8,6573.7300000000005,1,3,3,133,7,5,Hibernating
CUST11754,3,18,11026.97,5,4,4,544,13,4,Potential Loyalists
CUST11755,11,8,2224.49,5,3,2,532,10,0,New Customers
CUST11756,12,1,145.56,4,1,1,411,6,0,New Customers
CUST11757,29,10,5210.22,3,3,3,333,9,4,Potential Loyalists
CUST11758,25,17,10463.0,3,4,4,344,11,4,Potential Loyalists
CUST11759,2,15,5403.01,5,4,3,543,12,4,Potential Loyalists
CUST11760,216,5,2331.44,1,2,2,122,5,2,Hibernating
CUST11761,21,18,15898.689999999999,4,4,4,444,12,1,Loyal Customers
CUST11762,442,1,56.84,1,1,1,111,3,7,Hibernating
CUST11763,26,39,21687.48,3,5,5,355,13,6,Champions
CUST11764,19,8,1884.54,4,3,2,432,9,0,New Customers
CUST11765,337,5,1743.0,1,2,2,122,5,7,Hibernating
CUST11766,107,5,877.0899999999999,1,2,1,121,4,5,Hibernating
CUST11767,4,7,986.24,5,2,2,522,9,0,New Customers
CUST11768,11,23,15033.24,5,5,4,554,14,1,Loyal Customers
CUST11769,29,1,382.91,3,1,1,311,5,0,New Customers
CUST11770,8,2,58.879999999999995,5,1,1,511,7,0,New Customers
CUST11771,10,8,4488.37,5,3,3,533,11,0,New Customers
CUST11772,56,5,3047.77,2,2,3,223,7,0,New Customers
CUST11773,168,15,10645.48,1,4,4,144,9,2,Hibernating
CUST11774,17,31,19836.3,4,5,5,455,14,6,Champions
CUST11775,1,3,330.71,5,1,1,511,7,0,New Customers
CUST11776,16,19,8879.52,4,4,4,444,12,4,Potential Loyalists
CUST11777,4,3,283.87,5,1,1,511,7,0,New Customers
CUST11778,87,2,609.8,1,1,1,111,3,5,Hibernating
CUST11779,32,9,2528.04,3,3,2,332,8,0,New Customers
CUST11780,26,3,1206.4299999999998,3,1,2,312,6,0,New Customers
CUST11781,75,7,3466.95,2,2,3,223,7,5,Hibernating
CUST11782,12,21,12582.19,4,4,4,444,12,1,Loyal Customers
CUST11783,28,33,28485.3,3,5,5,355,13,6,Champions
CUST11784,15,29,44104.84,4,5,5,455,14,3,Champions
CUST11785,93,12,5386.36,1,3,3,133,7,5,Hibernating
CUST11786,21,25,13662.13,4,5,4,454,13,1,Loyal Customers
CUST11787,3,25,20070.64,5,5,5,555,15,1,Loyal Customers
CUST11788,28,28,39362.64,3,5,5,355,13,3,Champions
CUST11789,17,9,8497.0,4,3,4,434,11,4,Potential Loyalists
CUST11790,169,9,2926.02,1,3,3,133,7,2,Hibernating
CUST11791,25,17,24072.61,3,4,5,345,12,1,Loyal Customers
CUST11792,5,31,22918.99,5,5,5,555,15,6,Champions
CUST11793,3,31,19554.26,5,5,5,555,15,6,Champions
CUST11794,4,1,92.56,5,1,1,511,7,0,New Customers
CUST11795,44,8,19941.100000000002,2,3,5,235,10,1,Loyal Customers
CUST11796,303,3,278.52,1,1,1,111,3,7,Hibernating
CUST11797,26,1,510.32,3,1,1,311,5,0,New Customers
CUST11798,46,8,4773.28,2,3,3,233,8,0,New Customers
CUST11799,22,3,1220.0,3,1,2,312,6,0,New Customers
CUST11800,128,11,5089.4800000000005,1,3,3,133,7,5,Hibernating
CUST11801,71,2,866.52,2,1,1,211,4,5,Hibernating
CUST11802,4,31,22381.809999999998,5,5,5,555,15,6,Champions
CUST11803,3,20,9004.970000000001,5,4,4,544,13,4,Potential Loyalists
CUST11804,17,3,1340.5900000000001,4,1,2,412,7,0,New Customers
CUST11805,18,3,568.6500000000001,4,1,1,411,6,0,New Customers
CUST11806,139,17,12854.75,1,4,4,144,9,2,Hibernating
CUST11807,14,24,20915.6,4,5,5,455,14,1,Loyal Customers
CUST11808,235,5,1004.5,1,2,2,122,5,2,Hibernating
CUST11809,29,9,2050.66,3,3,2,332,8,0,New Customers
CUST11810,26,40,36539.87,3,5,5,355,13,3,Champions
CUST11811,10,32,51152.8,5,5,5,555,15,3,Champions
CUST11812,26,40,31171.59,3,5,5,355,13,6,Champions
CUST11813,20,18,16672.039999999997,4,4,5,445,13,1,Loyal Customers
CUST11814,16,19,23749.86,4,4,5,445,13,1,Loyal Customers
CUST11815,129,4,584.57,1,2,1,121,4,5,Hibernating
CUST11816,28,21,15034.640000000001,3,4,4,344,11,1,Loyal Customers
CUST11817,39,14,9468.55,2,4,4,244,10,4,Potential Loyalists
CUST11818,9,5,499.66999999999996,5,2,1,521,8,0,New Customers
CUST11819,52,6,387.96,2,2,1,221,5,0,New Customers
CUST11820,31,9,2401.8599999999997,3,3,2,332,8,0,New Customers
CUST11821,1,2,163.12,5,1,1,511,7,0,New Customers
CUST11822,122,5,2695.79,1,2,2,122,5,5,Hibernating
CUST11823,28,1,44.84,3,1,1,311,5,0,New Customers
CUST11824,1,7,3591.7599999999998,5,2,3,523,10,0,New Customers
CUST11825,9,26,12882.48,5,5,4,554,14,1,Loyal Customers
CUST11826,3,2,1278.76,5,1,2,512,8,0,New Customers
CUST11827,6,9,1191.21,5,3,2,532,10,0,New Customers
CUST11828,4,39,18477.55,5,5,5,555,15,6,Champions
CUST11829,14,18,20059.36,4,4,5,445,13,1,Loyal Customers
CUST11830,87,2,1247.57,1,1,2,112,4,5,Hibernating
CUST11831,104,29,28145.5,1,5,5,155,11,6,Champions
CUST11832,26,20,10265.949999999999,3,4,4,344,11,4,Potential Loyalists
CUST11833,194,15,3540.21,1,4,3,143,8,2,Hibernating
CUST11834,27,9,8118.82,3,3,4,334,10,4,Potential Loyalists
CUST11835,122,7,2067.07,1,2,2,122,5,5,Hibernating
CUST11836,43,5,2254.25,2,2,2,222,6,0,New Customers
CUST11837,19,9,7148.93,4,3,4,434,11,4,Potential Loyalists
CUST11838,15,1,239.07,4,1,1,411,6,0,New Customers
CUST11839,26,1,4665.92,3,1,3,313,7,0,New Customers
CUST11840,36,14,12745.57,2,4,4,244,10,4,Potential Loyalists
CUST11841,38,4,5284.57,2,2,3,223,7,0,New Customers
CUST11842,27,25,23418.77,3,5,5,355,13,1,Loyal Customers
CUST11843,17,20,7680.62,4,4,4,444,12,4,Potential Loyalists
CUST11844,6,2,822.72,5,1,1,511,7,0,New Customers
CUST11845,314,3,1421.51,1,1,2,112,4,7,Hibernating
CUST11846,16,34,43273.520000000004,4,5,5,455,14,3,Champions
CUST11847,24,26,21125.68,3,5,5,355,13,1,Loyal Customers
CUST11848,48,6,2763.9700000000003,2,2,3,223,7,0,New Customers
CUST11849,11,37,25556.98,5,5,5,555,15,6,Champions
CUST11850,11,4,1728.35,5,2,2,522,9,0,New Customers
CUST11851,17,16,18489.92,4,4,5,445,13,1,Loyal Customers
CUST11852,224,6,1127.74,1,2,2,122,5,2,Hibernating
CUST11853,9,19,20549.16,5,4,5,545,14,1,Loyal Customers
CUST11854,41,19,11578.119999999999,2,4,4,244,10,4,Potential Loyalists
CUST11855,303,1,92.86,1,1,1,111,3,7,Hibernating
CUST11856,14,39,42100.46,4,5,5,455,14,3,Champions
CUST11857,140,7,1689.48,1,2,2,122,5,5,Hibernating
CUST11858,16,7,1621.52,4,2,2,422,8,0,New Customers
CUST11859,40,10,18969.039999999997,2,3,5,235,10,1,Loyal Customers
CUST11860,163,29,29659.95,1,5,5,155,11,6,Champions
CUST11861,303,7,4377.17,1,2,3,123,6,7,Hibernating
CUST11862,10,24,30561.37,5,5,5,555,15,6,Champions
CUST11863,89,5,1946.78,1,2,2,122,5,5,Hibernating
CUST11864,18,33,25301.37,4,5,5,455,14,6,Champions
CUST11865,10,22,16652.38,5,5,5,555,15,1,Loyal Customers
CUST11866,22,4,1760.71,3,2,2,322,7,0,New Customers
CUST11867,31,14,4106.1,3,4,3,343,10,4,Potential Loyalists
CUST11868,30,2,389.49,3,1,1,311,5,0,New Customers
CUST11869,25,33,42798.17,3,5,5,355,13,3,Champions
CUST11870,64,4,1884.61,2,2,2,222,6,0,New Customers
CUST11871,4,10,3179.33,5,3,3,533,11,0,New Customers
CUST11872,124,3,3722.53,1,1,3,113,5,5,Hibernating
CUST11873,5,18,15114.89,5,4,4,544,13,1,Loyal Customers
CUST11874,26,30,34297.56,3,5,5,355,13,3,Champions
CUST11875,131,14,4194.33,1,4,3,143,8,5,Hibernating
CUST11876,50,10,3658.2799999999997,2,3,3,233,8,0,New Customers
CUST11877,36,9,4471.599999999999,2,3,3,233,8,0,New Customers
CUST11878,23,32,23116.36,3,5,5,355,13,6,Champions
CUST11879,30,26,14125.76,3,5,4,354,12,1,Loyal Customers
CUST11880,5,3,3159.12,5,1,3,513,9,0,New Customers
CUST11881,30,3,1745.06,3,1,2,312,6,0,New Customers
CUST11882,144,7,2880.55,1,2,3,123,6,5,Hibernating
CUST11883,18,2,169.91,4,1,1,411,6,0,New Customers
CUST11884,5,19,18062.95,5,4,5,545,14,1,Loyal Customers
CUST11885,119,25,17122.98,1,5,5,155,11,1,Loyal Customers
CUST11886,21,3,177.7,4,1,1,411,6,0,New Customers
CUST11887,68,8,2936.44,2,3,3,233,8,5,Hibernating
CUST11888,35,17,5518.15,2,4,3,243,9,4,Potential Loyalists
CUST11889,187,2,171.32999999999998,1,1,1,111,3,2,Hibernating
CUST11890,148,13,7289.97,1,3,4,134,8,2,Hibernating
CUST11891,36,20,19515.239999999998,2,4,5,245,11,1,Loyal Customers
CUST11892,151,8,5100.17,1,3,3,133,7,2,Hibernating
CUST11893,366,3,539.26,1,1,1,111,3,7,Hibernating
CUST11894,173,14,5032.74,1,4,3,143,8,2,Hibernating
CUST11895,8,5,2845.3199999999997,5,2,3,523,10,0,New Customers
CUST11896,9,23,45107.520000000004,5,5,5,555,15,3,Champions
CUST11897,179,21,24971.96,1,4,5,145,10,1,Loyal Customers
CUST11898,4,22,22528.87,5,5,5,555,15,1,Loyal Customers
CUST11899,40,13,8874.51,2,3,4,234,9,4,Potential Loyalists
CUST11900,49,5,9996.84,2,2,4,224,8,0,New Customers
CUST11901,34,18,6350.9800000000005,2,4,3,243,9,4,Potential Loyalists
CUST11902,178,26,27062.18,1,5,5,155,11,1,Loyal Customers
CUST11903,8,1,72.76,5,1,1,511,7,0,New Customers
CUST11904,370,2,325.71,1,1,1,111,3,7,Hibernating
CUST11905,18,22,20419.08,4,5,5,455,14,1,Loyal Customers
CUST11906,34,12,4504.299999999999,2,3,3,233,8,4,Potential Loyalists
CUST11907,4,17,7558.27,5,4,4,544,13,4,Potential Loyalists
CUST11908,69,7,2177.1000000000004,2,2,2,222,6,5,Hibernating
CUST11909,22,2,397.96999999999997,3,1,1,311,5,0,New Customers
CUST11910,72,8,5608.12,2,3,3,233,8,5,Hibernating
CUST11911,262,5,2047.71,1,2,2,122,5,2,Hibernating
CUST11912,6,27,16981.93,5,5,5,555,15,1,Loyal Customers
CUST11913,37,2,570.69,2,1,1,211,4,0,New Customers
CUST11914,3,2,609.49,5,1,1,511,7,0,New Customers
CUST11915,28,20,10237.45,3,4,4,344,11,4,Potential Loyalists
CUST11916,7,31,15135.16,5,5,4,554,14,6,Champions
CUST11917,93,4,1063.97,1,2,2,122,5,5,Hibernating
CUST11918,12,25,24928.219999999998,4,5,5,455,14,6,Champions
CUST11919,349,2,297.81,1,1,1,111,3,7,Hibernating
CUST11920,39,18,6554.26,2,4,3,243,9,4,Potential Loyalists
CUST11921,141,15,3559.05,1,4,3,143,8,2,Hibernating
CUST11922,12,30,12308.63,4,5,4,454,13,1,Loyal Customers
CUST11923,83,3,271.55,2,1,1,211,4,5,Hibernating
CUST11924,134,16,10888.06,1,4,4,144,9,2,Hibernating
CUST11925,3,18,11967.74,5,4,4,544,13,4,Potential Loyalists
CUST11926,23,9,3606.12,3,3,3,333,9,0,New Customers
CUST11927,39,2,116.88999999999999,2,1,1,211,4,0,New Customers
CUST11928,88,4,3579.27,1,2,3,123,6,5,Hibernating
CUST11929,10,18,18391.89,5,4,5,545,14,1,Loyal Customers
CUST11930,16,29,24050.22,4,5,5,455,14,6,Champions
CUST11931,11,11,21149.09,5,3,5,535,13,1,Loyal Customers
CUST11932,11,26,32676.69,5,5,5,555,15,3,Champions
CUST11933,26,3,428.82,3,1,1,311,5,0,New Customers
CUST11934,20,4,259.45,4,2,1,421,7,0,New Customers
CUST11935,13,3,554.0799999999999,4,1,1,411,6,0,New Customers
CUST11936,37,17,14003.97,2,4,4,244,10,1,Loyal Customers
CUST11937,4,19,18447.66,5,4,5,545,14,1,Loyal Customers
CUST11938,83,2,1539.36,2,1,2,212,5,5,Hibernating
CUST11939,15,4,2162.55,4,2,2,422,8,0,New Customers
CUST11940,27,32,23660.350000000002,3,5,5,355,13,6,Champions
CUST11941,324,4,717.3199999999999,1,2,1,121,4,7,Hibernating
